store_id,product_id,qty_on_hand,reorder_level,last_restocked,status
S023,P0058,132,34,2024-11-12,In Stock
S023,P0031,142,28,2024-11-20,In Stock
S023,P0209,200,21,2024-10-10,In Stock
S023,P0039,67,16,2024-10-28,In Stock
S023,P0142,111,16,2024-10-08,In Stock
S023,P0043,50,30,2024-11-04,In Stock
S023,P0070,28,47,2024-10-31,Low Stock
S023,P0109,19,34,2024-10-22,Low Stock
S023,P0207,188,34,2024-11-01,In Stock
S023,P0113,154,44,2024-11-21,In Stock
S023,P0143,122,18,2024-11-08,In Stock
S023,P0016,13,36,2024-10-11,Low Stock
S023,P0160,164,45,2024-10-07,In Stock
S023,P0085,194,14,2024-11-12,In Stock
S023,P0126,47,17,2024-10-15,In Stock
S023,P0042,59,26,2024-11-09,In Stock
S023,P0148,54,17,2024-11-20,In Stock
S023,P0050,136,29,2024-10-30,In Stock
S023,P0210,68,38,2024-10-13,In Stock
S023,P0057,120,28,2024-12-01,In Stock
S023,P0152,160,21,2024-11-18,In Stock
S023,P0226,116,17,2024-10-28,In Stock
S023,P0114,152,16,2024-10-08,In Stock
S023,P0222,11,46,2024-11-12,Low Stock
S023,P0105,75,36,2024-11-10,In Stock
S023,P0174,48,31,2024-10-29,In Stock
S023,P0018,15,16,2024-11-03,Low Stock
S023,P0215,20,29,2024-11-07,Low Stock
S023,P0176,169,45,2024-11-04,In Stock
S023,P0054,77,39,2024-11-19,In Stock
S023,P0218,35,17,2024-10-08,In Stock
S023,P0003,172,47,2024-11-19,In Stock
S023,P0166,53,26,2024-11-26,In Stock
S023,P0096,135,37,2024-12-01,In Stock
S023,P0193,100,43,2024-10-10,In Stock
S023,P0084,32,28,2024-11-09,In Stock
S023,P0175,165,19,2024-11-01,In Stock
S023,P0162,161,11,2024-10-28,In Stock
S023,P0092,156,29,2024-11-21,In Stock
S023,P0117,120,39,2024-12-01,In Stock
S023,P0100,141,43,2024-11-08,In Stock
S023,P0190,67,29,2024-10-29,In Stock
S023,P0071,17,44,2024-10-21,Low Stock
S023,P0063,14,37,2024-11-20,Low Stock
S023,P0091,89,17,2024-11-12,In Stock
S023,P0019,187,14,2024-10-27,In Stock
S023,P0182,85,28,2024-10-19,In Stock
S023,P0120,56,28,2024-11-19,In Stock
S023,P0011,66,40,2024-10-16,In Stock
S023,P0004,91,17,2024-10-30,In Stock
S023,P0040,144,24,2024-11-04,In Stock
S023,P0081,60,23,2024-10-30,In Stock
S023,P0144,18,42,2024-11-21,Low Stock
S023,P0077,1,22,2024-10-30,Low Stock
S023,P0047,61,46,2024-11-19,In Stock
S023,P0055,22,45,2024-11-16,Low Stock
S023,P0216,108,46,2024-11-19,In Stock
S023,P0199,36,44,2024-11-15,Low Stock
S023,P0002,70,39,2024-10-19,In Stock
S023,P0147,65,37,2024-10-11,In Stock
S023,P0065,81,11,2024-10-03,In Stock
S023,P0108,75,25,2024-10-04,In Stock
S023,P0186,25,42,2024-10-05,Low Stock
S023,P0060,68,10,2024-11-07,In Stock
S023,P0181,74,44,2024-10-24,In Stock
S023,P0076,147,41,2024-11-06,In Stock
S023,P0068,102,33,2024-10-18,In Stock
S023,P0197,32,21,2024-11-24,In Stock
S023,P0164,179,31,2024-11-30,In Stock
S023,P0155,123,13,2024-10-20,In Stock
S023,P0061,134,24,2024-11-30,In Stock
S023,P0125,37,20,2024-11-23,In Stock
S023,P0051,72,36,2024-11-26,In Stock
S023,P0196,122,44,2024-10-13,In Stock
S023,P0093,164,35,2024-10-11,In Stock
S023,P0171,159,48,2024-10-25,In Stock
S023,P0080,116,29,2024-10-29,In Stock
S023,P0089,39,45,2024-11-20,Low Stock
S023,P0185,173,37,2024-10-18,In Stock
S023,P0192,164,37,2024-11-01,In Stock
S023,P0180,8,36,2024-11-22,Low Stock
S023,P0219,61,15,2024-11-30,In Stock
S023,P0074,11,47,2024-11-21,Low Stock
S023,P0027,148,14,2024-10-24,In Stock
S023,P0094,72,37,2024-10-18,In Stock
S023,P0095,62,27,2024-10-12,In Stock
S023,P0112,5,49,2024-12-01,Low Stock
S023,P0157,28,28,2024-11-30,In Stock
S023,P0104,4,25,2024-10-18,Low Stock
S023,P0017,182,13,2024-10-09,In Stock
S023,P0177,17,33,2024-10-28,Low Stock
S023,P0059,174,13,2024-11-20,In Stock
S023,P0161,50,14,2024-10-24,In Stock
S023,P0097,19,16,2024-10-14,In Stock
S023,P0134,200,32,2024-10-13,In Stock
S024,P0037,1,25,2024-11-23,Low Stock
S024,P0153,97,19,2024-10-26,In Stock
S024,P0198,153,12,2024-11-05,In Stock
S024,P0094,163,37,2024-10-26,In Stock
S024,P0146,178,26,2024-10-23,In Stock
S024,P0160,44,45,2024-10-22,Low Stock
S024,P0046,179,35,2024-10-29,In Stock
S024,P0151,100,45,2024-10-18,In Stock
S024,P0213,61,50,2024-10-27,In Stock
S024,P0156,173,37,2024-11-11,In Stock
S024,P0107,122,31,2024-11-18,In Stock
S024,P0185,130,37,2024-11-13,In Stock
S024,P0103,117,19,2024-11-04,In Stock
S024,P0027,37,14,2024-10-02,In Stock
S024,P0117,65,39,2024-11-02,In Stock
S024,P0203,63,30,2024-11-05,In Stock
S024,P0136,111,45,2024-11-12,In Stock
S024,P0221,24,46,2024-10-16,Low Stock
S024,P0128,121,26,2024-10-16,In Stock
S024,P0084,124,28,2024-10-29,In Stock
S024,P0098,59,45,2024-11-07,In Stock
S024,P0006,56,44,2024-11-16,In Stock
S024,P0080,134,29,2024-10-28,In Stock
S024,P0016,177,36,2024-11-20,In Stock
S024,P0105,2,36,2024-11-25,Low Stock
S024,P0036,168,25,2024-11-06,In Stock
S024,P0078,118,11,2024-11-27,In Stock
S024,P0058,21,34,2024-10-02,Low Stock
S024,P0073,135,21,2024-11-19,In Stock
S024,P0207,59,34,2024-10-14,In Stock
S024,P0162,28,11,2024-11-18,In Stock
S024,P0173,60,33,2024-11-24,In Stock
S024,P0217,73,45,2024-11-26,In Stock
S024,P0176,155,45,2024-11-20,In Stock
S024,P0183,23,48,2024-10-23,Low Stock
S024,P0113,12,44,2024-10-08,Low Stock
S024,P0056,163,50,2024-11-14,In Stock
S024,P0042,65,26,2024-11-06,In Stock
S024,P0075,49,39,2024-11-19,In Stock
S024,P0223,100,25,2024-10-09,In Stock
S024,P0188,178,40,2024-10-13,In Stock
S024,P0025,55,48,2024-10-06,In Stock
S024,P0111,93,19,2024-11-13,In Stock
S024,P0157,10,28,2024-11-12,Low Stock
S024,P0079,20,45,2024-11-18,Low Stock
S024,P0089,78,45,2024-11-21,In Stock
S024,P0085,61,14,2024-11-19,In Stock
S024,P0209,94,21,2024-10-27,In Stock
S024,P0204,133,38,2024-10-08,In Stock
S024,P0200,64,31,2024-11-21,In Stock
S024,P0102,143,20,2024-11-09,In Stock
S024,P0064,106,30,2024-10-20,In Stock
S024,P0033,160,26,2024-10-28,In Stock
S024,P0032,94,13,2024-11-17,In Stock
S024,P0143,96,18,2024-10-24,In Stock
S024,P0180,114,36,2024-11-17,In Stock
S024,P0202,112,37,2024-11-30,In Stock
S024,P0206,119,48,2024-11-21,In Stock
S024,P0008,102,50,2024-11-24,In Stock
S024,P0028,61,26,2024-11-21,In Stock
S024,P0057,88,28,2024-10-13,In Stock
S024,P0122,199,50,2024-10-20,In Stock
S024,P0081,61,23,2024-11-08,In Stock
S024,P0077,123,22,2024-11-12,In Stock
S024,P0210,81,38,2024-10-18,In Stock
S024,P0039,7,16,2024-10-11,Low Stock
S024,P0172,193,15,2024-11-22,In Stock
S024,P0018,123,16,2024-10-25,In Stock
S024,P0190,151,29,2024-11-27,In Stock
S024,P0063,105,37,2024-11-20,In Stock
S024,P0010,96,46,2024-10-17,In Stock
S024,P0125,126,20,2024-10-24,In Stock
S024,P0019,23,14,2024-10-22,In Stock
S024,P0120,8,28,2024-10-15,Low Stock
S024,P0011,63,40,2024-10-12,In Stock
S024,P0110,68,42,2024-11-12,In Stock
S024,P0138,84,21,2024-11-02,In Stock
S024,P0208,62,14,2024-10-26,In Stock
S024,P0211,142,14,2024-10-09,In Stock
S024,P0040,107,24,2024-11-27,In Stock
S024,P0044,108,37,2024-10-22,In Stock
S024,P0115,68,11,2024-10-07,In Stock
S024,P0047,116,46,2024-11-29,In Stock
S024,P0145,180,24,2024-10-23,In Stock
S024,P0065,108,11,2024-11-07,In Stock
S024,P0114,178,16,2024-10-20,In Stock
S024,P0071,64,44,2024-11-06,In Stock
S024,P0007,149,10,2024-11-03,In Stock
S024,P0216,118,46,2024-10-15,In Stock
S024,P0154,1,36,2024-11-24,Low Stock
S024,P0129,42,11,2024-10-31,In Stock
S024,P0009,33,30,2024-11-15,In Stock
S024,P0067,156,18,2024-11-24,In Stock
S024,P0170,194,48,2024-11-14,In Stock
S024,P0215,57,29,2024-10-21,In Stock
S024,P0155,200,13,2024-10-10,In Stock
S024,P0139,32,21,2024-11-27,In Stock
S024,P0097,180,16,2024-10-28,In Stock
S024,P0205,120,50,2024-10-26,In Stock
S024,P0161,2,14,2024-10-15,Low Stock
S024,P0050,34,29,2024-10-14,In Stock
S024,P0147,107,37,2024-11-11,In Stock
S024,P0187,56,16,2024-10-06,In Stock
S024,P0191,151,41,2024-11-05,In Stock
S024,P0220,14,44,2024-10-27,Low Stock
S024,P0093,23,35,2024-11-06,Low Stock
S024,P0123,174,50,2024-10-24,In Stock
S024,P0092,137,29,2024-11-07,In Stock
S024,P0038,53,31,2024-11-26,In Stock
S024,P0090,98,28,2024-11-12,In Stock
S024,P0005,184,39,2024-10-04,In Stock
S024,P0072,151,41,2024-11-19,In Stock
S024,P0082,135,24,2024-10-03,In Stock
S024,P0031,25,28,2024-11-03,Low Stock
S024,P0109,13,34,2024-10-18,Low Stock
S024,P0222,40,46,2024-10-24,Low Stock
S024,P0121,9,13,2024-11-24,Low Stock
S024,P0062,90,39,2024-11-02,In Stock
S024,P0076,127,41,2024-10-19,In Stock
S024,P0192,32,37,2024-11-09,Low Stock
S024,P0086,11,46,2024-10-02,Low Stock
S024,P0197,12,21,2024-11-13,Low Stock
S024,P0049,56,20,2024-11-25,In Stock
S024,P0030,19,16,2024-11-30,In Stock
S024,P0167,112,46,2024-11-06,In Stock
S024,P0189,107,15,2024-11-29,In Stock
S024,P0035,178,29,2024-10-19,In Stock
S024,P0135,198,50,2024-10-02,In Stock
S024,P0159,45,30,2024-10-20,In Stock
S024,P0137,46,48,2024-10-26,Low Stock
S024,P0195,147,25,2024-11-06,In Stock
S024,P0212,28,32,2024-11-05,Low Stock
S024,P0066,60,12,2024-10-11,In Stock
S024,P0150,143,16,2024-11-22,In Stock
S024,P0061,185,24,2024-12-01,In Stock
S025,P0005,122,39,2024-10-28,In Stock
S025,P0130,13,39,2024-11-14,Low Stock
S025,P0109,136,34,2024-10-14,In Stock
S025,P0114,157,16,2024-10-19,In Stock
S025,P0084,27,28,2024-11-01,Low Stock
S025,P0151,152,45,2024-10-11,In Stock
S025,P0044,128,37,2024-10-25,In Stock
S025,P0033,79,26,2024-10-16,In Stock
S025,P0021,99,10,2024-10-13,In Stock
S025,P0127,83,45,2024-11-23,In Stock
S025,P0132,108,19,2024-10-11,In Stock
S025,P0191,5,41,2024-10-29,Low Stock
S025,P0134,187,32,2024-10-11,In Stock
S025,P0220,65,44,2024-11-24,In Stock
S025,P0216,94,46,2024-11-28,In Stock
S025,P0091,70,17,2024-10-30,In Stock
S025,P0208,179,14,2024-11-26,In Stock
S025,P0096,164,37,2024-11-29,In Stock
S025,P0003,170,47,2024-10-08,In Stock
S025,P0207,190,34,2024-10-17,In Stock
S025,P0009,141,30,2024-10-24,In Stock
S025,P0210,164,38,2024-10-27,In Stock
S025,P0183,64,48,2024-11-07,In Stock
S025,P0062,39,39,2024-11-17,In Stock
S025,P0150,158,16,2024-11-04,In Stock
S025,P0224,54,38,2024-10-07,In Stock
S025,P0027,193,14,2024-11-01,In Stock
S025,P0197,188,21,2024-11-12,In Stock
S025,P0203,196,30,2024-11-24,In Stock
S025,P0159,35,30,2024-11-01,In Stock
S025,P0223,158,25,2024-10-19,In Stock
S025,P0193,35,43,2024-10-08,Low Stock
S025,P0135,37,50,2024-11-28,Low Stock
S025,P0157,22,28,2024-11-27,Low Stock
S025,P0129,111,11,2024-10-12,In Stock
S025,P0061,8,24,2024-10-31,Low Stock
S025,P0019,190,14,2024-10-08,In Stock
S025,P0085,58,14,2024-10-27,In Stock
S025,P0059,83,13,2024-10-09,In Stock
S025,P0016,93,36,2024-11-05,In Stock
S025,P0225,36,32,2024-11-29,In Stock
S025,P0007,146,10,2024-10-23,In Stock
S025,P0014,4,50,2024-10-19,Low Stock
S025,P0187,155,16,2024-10-02,In Stock
S025,P0002,106,39,2024-11-30,In Stock
S025,P0167,116,46,2024-10-30,In Stock
S025,P0211,192,14,2024-11-23,In Stock
S025,P0081,88,23,2024-10-17,In Stock
S025,P0131,81,17,2024-10-30,In Stock
S025,P0177,194,33,2024-10-17,In Stock
S025,P0137,163,48,2024-10-31,In Stock
S025,P0138,11,21,2024-11-26,Low Stock
S025,P0013,192,14,2024-10-21,In Stock
S025,P0039,145,16,2024-11-15,In Stock
S025,P0186,173,42,2024-10-22,In Stock
S025,P0050,73,29,2024-11-13,In Stock
S025,P0067,98,18,2024-11-19,In Stock
S025,P0155,148,13,2024-11-22,In Stock
S025,P0086,92,46,2024-10-03,In Stock
S025,P0054,99,39,2024-12-01,In Stock
S025,P0012,158,29,2024-10-06,In Stock
S025,P0189,191,15,2024-10-26,In Stock
S025,P0097,86,16,2024-11-12,In Stock
S025,P0040,5,24,2024-11-21,Low Stock
S025,P0221,111,46,2024-11-19,In Stock
S025,P0217,170,45,2024-11-28,In Stock
S025,P0158,155,48,2024-10-10,In Stock
S025,P0180,15,36,2024-10-02,Low Stock
S025,P0053,87,43,2024-10-23,In Stock
S025,P0117,23,39,2024-10-13,Low Stock
S025,P0098,132,45,2024-11-30,In Stock
S025,P0011,80,40,2024-11-01,In Stock
S025,P0049,103,20,2024-11-15,In Stock
S025,P0029,5,38,2024-11-16,Low Stock
S025,P0107,36,31,2024-11-04,In Stock
S025,P0121,156,13,2024-11-22,In Stock
S025,P0222,2,46,2024-11-13,Low Stock
S025,P0065,156,11,2024-10-20,In Stock
S025,P0192,158,37,2024-10-08,In Stock
S025,P0182,82,28,2024-10-17,In Stock
S025,P0142,20,16,2024-10-15,In Stock
S025,P0032,182,13,2024-10-21,In Stock
S025,P0116,79,21,2024-10-26,In Stock
S025,P0058,88,34,2024-10-15,In Stock
S025,P0111,172,19,2024-10-28,In Stock
S025,P0164,187,31,2024-11-06,In Stock
S025,P0212,154,32,2024-10-07,In Stock
S025,P0200,4,31,2024-11-16,Low Stock
S025,P0140,57,38,2024-10-21,In Stock
S025,P0175,81,19,2024-10-22,In Stock
S025,P0165,59,32,2024-11-09,In Stock
S025,P0052,6,10,2024-10-11,Low Stock
S025,P0144,122,42,2024-11-07,In Stock
S025,P0072,32,41,2024-11-05,Low Stock
S025,P0031,18,28,2024-10-17,Low Stock
S025,P0174,176,31,2024-10-16,In Stock
S025,P0100,37,43,2024-10-19,Low Stock
S025,P0046,197,35,2024-10-24,In Stock
S025,P0146,116,26,2024-11-22,In Stock
S025,P0113,132,44,2024-10-21,In Stock
S025,P0206,63,48,2024-11-03,In Stock
S025,P0168,44,38,2024-11-18,In Stock
S025,P0105,66,36,2024-10-15,In Stock
S025,P0184,17,43,2024-10-05,Low Stock
S025,P0079,70,45,2024-11-22,In Stock
S025,P0070,31,47,2024-11-28,Low Stock
S025,P0082,14,24,2024-10-24,Low Stock
S025,P0073,177,21,2024-11-19,In Stock
S025,P0162,49,11,2024-11-14,In Stock
S025,P0077,72,22,2024-10-23,In Stock
S025,P0156,149,37,2024-10-21,In Stock
S025,P0075,6,39,2024-10-14,Low Stock
S025,P0163,196,37,2024-11-11,In Stock
S025,P0148,162,17,2024-10-09,In Stock
S025,P0095,176,27,2024-10-09,In Stock
S025,P0190,59,29,2024-11-24,In Stock
S025,P0103,38,19,2024-11-04,In Stock
S025,P0173,23,33,2024-11-16,Low Stock
S025,P0112,29,49,2024-11-10,Low Stock
S025,P0126,25,17,2024-11-01,In Stock
S025,P0068,111,33,2024-10-02,In Stock
S025,P0185,8,37,2024-11-09,Low Stock
S025,P0169,160,39,2024-11-18,In Stock
S025,P0196,105,44,2024-10-17,In Stock
S025,P0022,185,45,2024-11-22,In Stock
S025,P0069,18,16,2024-11-12,In Stock
S025,P0141,100,43,2024-10-26,In Stock
S025,P0099,71,42,2024-11-01,In Stock
S025,P0120,16,28,2024-10-04,Low Stock
S025,P0015,133,41,2024-11-20,In Stock
S025,P0057,143,28,2024-10-05,In Stock
S025,P0024,119,21,2024-10-17,In Stock
S025,P0123,194,50,2024-11-20,In Stock
S025,P0147,106,37,2024-11-23,In Stock
S025,P0071,1,44,2024-11-25,Low Stock
