customer_id,recency,frequency,monetary,R,F,M,RFM,segment
C02166,29,14,13435.77,3,2,2,7,Potential Loyalists
C02167,57,14,11603.67,2,2,2,6,At Risk
C02168,36,14,12782.33,3,2,2,7,Potential Loyalists
C02169,11,12,8798.11,5,1,1,7,Potential Loyalists
C02170,69,7,9188.8,2,1,1,4,Hibernating
C02171,32,17,16019.960000000001,3,4,3,10,Loyal Customers
C02172,57,15,14976.939999999999,2,3,3,8,Potential Loyalists
C02173,111,17,16828.33,1,4,3,8,Potential Loyalists
C02174,2,9,12129.0,5,1,2,8,Potential Loyalists
C02175,67,23,23321.35,2,5,5,12,Loyal Customers
C02176,29,14,19439.38,3,2,4,9,Potential Loyalists
C02177,40,21,21021.73,3,5,5,13,Champions
C02178,73,9,7477.7,2,1,1,4,Hibernating
C02179,123,12,9535.87,1,1,1,3,Hibernating
C02180,44,17,18699.14,3,4,4,11,Loyal Customers
C02181,194,11,13380.17,1,1,2,4,Hibernating
C02182,10,15,8991.35,5,3,1,9,Potential Loyalists
C02183,82,23,28204.67,2,5,5,12,Loyal Customers
C02184,91,10,9126.72,1,1,1,3,Hibernating
C02185,9,12,15492.470000000001,5,1,3,9,Potential Loyalists
C02186,20,16,20709.95,4,3,5,12,Loyal Customers
C02187,4,14,16026.2,5,2,3,10,Loyal Customers
C02188,44,11,11006.35,3,1,1,5,At Risk
C02189,2,17,15895.78,5,4,3,12,Loyal Customers
C02190,21,20,24184.03,4,5,5,14,Champions
C02191,14,17,15082.64,4,4,3,11,Loyal Customers
C02192,63,14,13577.81,2,2,2,6,At Risk
C02193,13,16,20803.44,4,3,5,12,Loyal Customers
C02194,74,16,16696.42,2,3,3,8,Potential Loyalists
C02195,11,13,16059.94,5,2,3,10,Loyal Customers
C02196,35,15,14358.16,3,3,2,8,Potential Loyalists
C02197,81,24,20431.31,2,5,5,12,Loyal Customers
C02198,62,14,11676.48,2,2,2,6,At Risk
C02199,11,21,25363.04,5,5,5,15,Champions
C02200,71,17,15982.37,2,4,3,9,Potential Loyalists
C02201,55,14,22380.31,2,2,5,9,Potential Loyalists
C02202,45,18,12016.31,3,4,2,9,Potential Loyalists
C02203,4,19,18367.96,5,5,4,14,Champions
C02204,49,11,11068.5,2,1,1,4,Hibernating
C02205,50,16,15022.61,2,3,3,8,Potential Loyalists
C02206,10,12,15082.720000000001,5,1,3,9,Potential Loyalists
C02207,29,18,21489.46,3,4,5,12,Loyal Customers
C02208,28,19,18373.46,3,5,4,12,Loyal Customers
C02209,78,10,8779.460000000001,2,1,1,4,Hibernating
C02210,3,11,13352.91,5,1,2,8,Potential Loyalists
C02211,71,16,20001.13,2,3,4,9,Potential Loyalists
C02212,39,15,19141.68,3,3,4,10,Loyal Customers
C02213,222,8,9056.64,1,1,1,3,Hibernating
C02214,179,14,8768.87,1,2,1,4,Hibernating
C02215,5,14,17900.75,5,2,4,11,Loyal Customers
C02216,255,11,12204.97,1,1,2,4,Hibernating
C02217,24,9,8738.1,4,1,1,6,At Risk
C02218,194,9,9792.869999999999,1,1,1,3,Hibernating
C02219,78,17,18070.12,2,4,4,10,Loyal Customers
C02220,5,15,10821.27,5,3,1,9,Potential Loyalists
C02221,97,17,17596.39,1,4,4,9,Potential Loyalists
C02222,11,12,8310.380000000001,5,1,1,7,Potential Loyalists
C02223,90,13,13869.95,2,2,2,6,At Risk
C02224,9,12,11669.9,5,1,2,8,Potential Loyalists
C02225,34,20,20716.96,3,5,5,13,Champions
C02226,66,17,22474.53,2,4,5,11,Loyal Customers
C02227,10,19,18207.2,5,5,4,14,Champions
C02228,10,14,19278.99,5,2,4,11,Loyal Customers
C02229,108,15,18874.24,1,3,4,8,Potential Loyalists
C02230,35,16,13507.41,3,3,2,8,Potential Loyalists
C02231,60,16,15974.31,2,3,3,8,Potential Loyalists
C02232,67,16,23560.68,2,3,5,10,Loyal Customers
C02233,29,12,14994.4,3,1,3,7,Potential Loyalists
C02234,30,17,21942.97,3,4,5,12,Loyal Customers
C02235,2,14,10004.54,5,2,1,8,Potential Loyalists
C02236,9,14,20565.27,5,2,5,12,Loyal Customers
C02237,52,14,20524.9,2,2,5,9,Potential Loyalists
C02238,35,15,19815.07,3,3,4,10,Loyal Customers
C02239,30,20,21483.79,3,5,5,13,Champions
C02240,53,16,17589.99,2,3,4,9,Potential Loyalists
C02241,85,11,13153.539999999999,2,1,2,5,At Risk
C02242,21,14,14858.98,4,2,3,9,Potential Loyalists
C02243,33,13,15987.85,3,2,3,8,Potential Loyalists
C02244,31,18,15370.78,3,4,3,10,Loyal Customers
C02245,1,16,21155.94,5,3,5,13,Champions
C02246,6,17,13507.36,5,4,2,11,Loyal Customers
C02247,9,18,21086.829999999998,5,4,5,14,Champions
C02248,37,18,13182.26,3,4,2,9,Potential Loyalists
C02249,11,16,18202.91,5,3,4,12,Loyal Customers
C02250,420,12,13428.39,1,1,2,4,Hibernating
C02251,38,19,25234.129999999997,3,5,5,13,Champions
C02252,42,14,14364.19,3,2,2,7,Potential Loyalists
C02253,55,14,7257.22,2,2,1,5,At Risk
C02254,23,18,21821.94,4,4,5,13,Champions
C02255,39,10,11601.37,3,1,2,6,At Risk
C02256,18,14,16132.929999999998,4,2,3,9,Potential Loyalists
C02257,168,16,12477.84,1,3,2,6,At Risk
C02258,26,12,14006.119999999999,3,1,2,6,At Risk
C02259,26,13,16133.21,3,2,3,8,Potential Loyalists
C02260,34,15,16637.93,3,3,3,9,Potential Loyalists
C02261,0,17,17942.91,5,4,4,13,Champions
C02262,22,15,12642.81,4,3,2,9,Potential Loyalists
C02263,180,14,13877.51,1,2,2,5,At Risk
C02264,75,11,12189.56,2,1,2,5,At Risk
C02265,22,12,14245.23,4,1,2,7,Potential Loyalists
C02266,34,13,11209.16,3,2,1,6,At Risk
C02267,90,10,11184.25,2,1,1,4,Hibernating
C02268,91,11,11225.369999999999,1,1,1,3,Hibernating
C02269,148,21,23641.72,1,5,5,11,Loyal Customers
C02270,50,13,15682.34,2,2,3,7,Potential Loyalists
C02271,179,14,20239.96,1,2,4,7,Potential Loyalists
C02272,19,19,18731.260000000002,4,5,4,13,Champions
C02273,0,18,14287.58,5,4,2,11,Loyal Customers
C02274,160,12,17617.05,1,1,4,6,At Risk
C02275,7,23,30657.399999999998,5,5,5,15,Champions
C02276,438,6,8951.64,1,1,1,3,Hibernating
C02277,76,23,21126.1,2,5,5,12,Loyal Customers
C02278,21,10,5751.4,4,1,1,6,At Risk
C02279,38,21,24898.37,3,5,5,13,Champions
C02280,42,17,18248.739999999998,3,4,4,11,Loyal Customers
C02281,29,19,19959.45,3,5,4,12,Loyal Customers
C02282,4,23,27175.9,5,5,5,15,Champions
C02283,153,19,21440.920000000002,1,5,5,11,Loyal Customers
C02284,41,16,20684.6,3,3,5,11,Loyal Customers
C02285,32,14,18342.95,3,2,4,9,Potential Loyalists
C02286,43,17,18953.97,3,4,4,11,Loyal Customers
C02287,264,8,14212.7,1,1,2,4,Hibernating
C02288,27,14,22642.29,3,2,5,10,Loyal Customers
C02289,191,19,16299.17,1,5,3,9,Potential Loyalists
C02290,49,14,12722.15,2,2,2,6,At Risk
C02291,14,13,12385.7,4,2,2,8,Potential Loyalists
C02292,8,14,11075.92,5,2,1,8,Potential Loyalists
C02293,15,19,22479.67,4,5,5,14,Champions
C02294,145,19,22763.18,1,5,5,11,Loyal Customers
C02295,295,10,9563.18,1,1,1,3,Hibernating
C02296,55,17,15767.93,2,4,3,9,Potential Loyalists
C02297,168,14,16910.37,1,2,3,6,At Risk
C02298,88,7,8299.04,2,1,1,4,Hibernating
C02299,52,19,16040.18,2,5,3,10,Loyal Customers
C02300,115,20,30573.81,1,5,5,11,Loyal Customers
C02301,55,15,20748.67,2,3,5,10,Loyal Customers
C02302,193,16,16108.7,1,3,3,7,Potential Loyalists
C02303,22,15,14675.68,4,3,3,10,Loyal Customers
C02304,42,13,19585.23,3,2,4,9,Potential Loyalists
C02305,161,10,7884.18,1,1,1,3,Hibernating
C02306,33,12,17509.34,3,1,4,8,Potential Loyalists
C02307,12,20,21431.92,4,5,5,14,Champions
C02308,8,21,33349.13,5,5,5,15,Champions
C02309,45,20,29068.95,3,5,5,13,Champions
C02310,131,10,9512.630000000001,1,1,1,3,Hibernating
C02311,121,14,15455.63,1,2,3,6,At Risk
C02312,7,16,15744.4,5,3,3,11,Loyal Customers
C02313,79,18,16965.53,2,4,3,9,Potential Loyalists
C02314,22,12,10837.86,4,1,1,6,At Risk
C02315,34,9,6796.33,3,1,1,5,At Risk
C02316,110,8,11614.33,1,1,2,4,Hibernating
C02317,58,22,20102.3,2,5,4,11,Loyal Customers
C02318,61,16,15791.12,2,3,3,8,Potential Loyalists
C02319,26,14,15667.69,3,2,3,8,Potential Loyalists
C02320,105,7,9463.95,1,1,1,3,Hibernating
C02321,19,14,12395.48,4,2,2,8,Potential Loyalists
C02322,29,15,15356.949999999999,3,3,3,9,Potential Loyalists
C02323,18,12,14001.84,4,1,2,7,Potential Loyalists
C02324,37,14,10474.37,3,2,1,6,At Risk
C02325,114,13,12805.7,1,2,2,5,At Risk
C02326,87,17,19134.45,2,4,4,10,Loyal Customers
C02327,20,14,15485.789999999999,4,2,3,9,Potential Loyalists
C02328,14,18,12501.79,4,4,2,10,Loyal Customers
C02329,67,19,18989.9,2,5,4,11,Loyal Customers
C02330,57,18,20539.8,2,4,5,11,Loyal Customers
C02331,92,14,14049.359999999999,1,2,2,5,At Risk
C02332,26,15,13635.21,3,3,2,8,Potential Loyalists
C02333,0,15,17119.489999999998,5,3,4,12,Loyal Customers
C02334,45,18,20863.81,3,4,5,12,Loyal Customers
C02335,85,11,10417.9,2,1,1,4,Hibernating
C02336,19,16,16027.6,4,3,3,10,Loyal Customers
C02337,88,13,16079.55,2,2,3,7,Potential Loyalists
C02338,52,19,23796.07,2,5,5,12,Loyal Customers
C02339,38,12,12015.35,3,1,2,6,At Risk
C02340,5,19,20882.67,5,5,5,15,Champions
C02341,14,12,12743.76,4,1,2,7,Potential Loyalists
C02342,6,12,13859.24,5,1,2,8,Potential Loyalists
C02343,28,19,27715.989999999998,3,5,5,13,Champions
C02344,5,14,15858.19,5,2,3,10,Loyal Customers
C02345,15,8,7900.37,4,1,1,6,At Risk
C02346,48,21,23983.670000000002,2,5,5,12,Loyal Customers
C02347,20,11,9167.25,4,1,1,6,At Risk
C02348,5,20,23717.29,5,5,5,15,Champions
C02349,79,12,16938.260000000002,2,1,3,6,At Risk
C02350,4,21,20412.26,5,5,5,15,Champions
C02351,4,18,18686.09,5,4,4,13,Champions
C02352,135,20,28405.19,1,5,5,11,Loyal Customers
C02353,5,10,10462.74,5,1,1,7,Potential Loyalists
C02354,110,15,21622.51,1,3,5,9,Potential Loyalists
C02355,80,15,13483.12,2,3,2,7,Potential Loyalists
C02356,103,20,16202.960000000001,1,5,3,9,Potential Loyalists
C02357,35,12,13241.939999999999,3,1,2,6,At Risk
C02358,131,16,14339.15,1,3,2,6,At Risk
C02359,24,22,18989.289999999997,4,5,4,13,Champions
C02360,70,14,13932.300000000001,2,2,2,6,At Risk
C02361,11,21,25718.25,5,5,5,15,Champions
C02362,31,12,12222.42,3,1,2,6,At Risk
C02363,10,14,15209.12,5,2,3,10,Loyal Customers
C02364,18,14,13702.51,4,2,2,8,Potential Loyalists
C02365,109,11,12035.36,1,1,2,4,Hibernating
C02366,237,14,16480.79,1,2,3,6,At Risk
C02367,142,21,27390.65,1,5,5,11,Loyal Customers
C02368,16,20,25090.54,4,5,5,14,Champions
C02369,14,14,10922.22,4,2,1,7,Potential Loyalists
C02370,23,11,7644.58,4,1,1,6,At Risk
C02371,177,16,11944.43,1,3,2,6,At Risk
C02372,24,9,11687.28,4,1,2,7,Potential Loyalists
C02373,24,10,12204.900000000001,4,1,2,7,Potential Loyalists
C02374,65,11,13370.64,2,1,2,5,At Risk
C02375,15,20,16232.27,4,5,3,12,Loyal Customers
C02376,7,15,14540.33,5,3,3,11,Loyal Customers
C02377,122,11,10594.63,1,1,1,3,Hibernating
C02378,93,12,20886.04,1,1,5,7,Potential Loyalists
C02379,11,13,16915.75,5,2,3,10,Loyal Customers
C02380,48,12,14764.130000000001,2,1,3,6,At Risk
C02381,23,14,16336.07,4,2,3,9,Potential Loyalists
C02382,287,24,28537.47,1,5,5,11,Loyal Customers
C02383,0,13,14615.17,5,2,3,10,Loyal Customers
C02384,83,16,13255.35,2,3,2,7,Potential Loyalists
C02385,76,15,12105.42,2,3,2,7,Potential Loyalists
C02386,3,18,17048.69,5,4,4,13,Champions
C02387,17,12,12037.98,4,1,2,7,Potential Loyalists
C02388,58,11,12398.05,2,1,2,5,At Risk
C02389,10,19,13640.82,5,5,2,12,Loyal Customers
C02390,63,20,24135.45,2,5,5,12,Loyal Customers
C02391,41,18,20507.8,3,4,5,12,Loyal Customers
C02392,152,12,14784.619999999999,1,1,3,5,At Risk
C02393,66,17,16225.55,2,4,3,9,Potential Loyalists
C02394,38,7,7344.3,3,1,1,5,At Risk
C02395,4,16,20699.27,5,3,5,13,Champions
C02396,21,20,18371.71,4,5,4,13,Champions
C02397,11,20,20783.45,5,5,5,15,Champions
C02398,10,17,16875.53,5,4,3,12,Loyal Customers
C02399,8,13,13764.67,5,2,2,9,Potential Loyalists
C02400,158,14,15137.78,1,2,3,6,At Risk
C02401,24,12,15490.27,4,1,3,8,Potential Loyalists
C02402,154,18,13826.42,1,4,2,7,Potential Loyalists
C02403,2,12,20000.57,5,1,4,10,Loyal Customers
C02404,60,11,8986.11,2,1,1,4,Hibernating
C02405,7,9,9664.94,5,1,1,7,Potential Loyalists
C02406,63,22,26506.78,2,5,5,12,Loyal Customers
C02407,10,15,14718.3,5,3,3,11,Loyal Customers
C02408,86,15,14273.81,2,3,2,7,Potential Loyalists
C02409,285,14,14960.23,1,2,3,6,At Risk
C02410,53,17,17450.57,2,4,4,10,Loyal Customers
C02411,82,18,20662.32,2,4,5,11,Loyal Customers
C02412,152,22,15670.21,1,5,3,9,Potential Loyalists
C02413,22,12,12653.65,4,1,2,7,Potential Loyalists
C02414,18,10,17044.31,4,1,4,9,Potential Loyalists
C02415,28,16,12951.87,3,3,2,8,Potential Loyalists
C02416,48,16,18612.31,2,3,4,9,Potential Loyalists
C02417,53,16,24126.02,2,3,5,10,Loyal Customers
C02418,42,16,15635.9,3,3,3,9,Potential Loyalists
C02419,78,13,11067.01,2,2,1,5,At Risk
C02420,79,13,11988.16,2,2,2,6,At Risk
C02421,12,18,19436.56,4,4,4,12,Loyal Customers
C02422,17,15,12951.64,4,3,2,9,Potential Loyalists
C02423,207,6,7164.48,1,1,1,3,Hibernating
C02424,21,18,19403.4,4,4,4,12,Loyal Customers
C02425,206,13,16620.13,1,2,3,6,At Risk
C02426,336,12,10861.36,1,1,1,3,Hibernating
C02427,56,18,24106.43,2,4,5,11,Loyal Customers
C02428,34,16,10694.53,3,3,1,7,Potential Loyalists
C02429,34,19,21368.6,3,5,5,13,Champions
C02430,18,13,19134.1,4,2,4,10,Loyal Customers
C02431,235,8,7296.610000000001,1,1,1,3,Hibernating
C02432,62,11,10426.06,2,1,1,4,Hibernating
C02433,3,16,17464.510000000002,5,3,4,12,Loyal Customers
C02434,23,11,18505.68,4,1,4,9,Potential Loyalists
C02435,126,11,14509.35,1,1,3,5,At Risk
C02436,18,8,13650.07,4,1,2,7,Potential Loyalists
C02437,29,20,23787.78,3,5,5,13,Champions
C02438,152,13,12064.48,1,2,2,5,At Risk
C02439,12,19,26164.05,4,5,5,14,Champions
C02440,373,12,14688.61,1,1,3,5,At Risk
C02441,37,15,13822.72,3,3,2,8,Potential Loyalists
C02442,22,14,18529.36,4,2,4,10,Loyal Customers
C02443,195,6,4049.9900000000002,1,1,1,3,Hibernating
C02444,69,16,13104.18,2,3,2,7,Potential Loyalists
C02445,41,17,21015.12,3,4,5,12,Loyal Customers
C02446,18,18,19964.36,4,4,4,12,Loyal Customers
C02447,118,10,7586.47,1,1,1,3,Hibernating
C02448,41,22,26599.85,3,5,5,13,Champions
C02449,17,17,14285.74,4,4,2,10,Loyal Customers
C02450,92,15,17237.72,1,3,4,8,Potential Loyalists
C02451,4,18,13221.02,5,4,2,11,Loyal Customers
C02452,54,14,11821.59,2,2,2,6,At Risk
C02453,21,20,18934.82,4,5,4,13,Champions
C02454,188,10,9915.15,1,1,1,3,Hibernating
C02455,192,13,13433.69,1,2,2,5,At Risk
C02456,45,8,10444.42,3,1,1,5,At Risk
C02457,47,21,25455.22,3,5,5,13,Champions
C02458,104,14,14424.81,1,2,3,6,At Risk
C02459,0,12,15388.64,5,1,3,9,Potential Loyalists
C02460,6,16,15439.69,5,3,3,11,Loyal Customers
C02461,47,16,18642.91,3,3,4,10,Loyal Customers
C02462,199,10,7638.139999999999,1,1,1,3,Hibernating
C02463,21,11,14220.94,4,1,2,7,Potential Loyalists
C02464,80,16,16838.04,2,3,3,8,Potential Loyalists
C02465,85,16,23026.63,2,3,5,10,Loyal Customers
C02466,35,15,16785.28,3,3,3,9,Potential Loyalists
C02467,49,14,7525.7,2,2,1,5,At Risk
C02468,43,18,17942.56,3,4,4,11,Loyal Customers
C02469,353,9,6481.53,1,1,1,3,Hibernating
C02470,17,16,15224.93,4,3,3,10,Loyal Customers
C02471,26,14,14002.98,3,2,2,7,Potential Loyalists
C02472,207,9,10716.14,1,1,1,3,Hibernating
C02473,42,15,16673.65,3,3,3,9,Potential Loyalists
C02474,16,15,19755.7,4,3,4,11,Loyal Customers
C02475,145,13,10108.69,1,2,1,4,Hibernating
C02476,22,16,17589.54,4,3,4,11,Loyal Customers
C02477,66,20,17254.79,2,5,4,11,Loyal Customers
C02478,23,12,10182.87,4,1,1,6,At Risk
C02479,16,10,9828.35,4,1,1,6,At Risk
C02480,25,8,7713.02,4,1,1,6,At Risk
C02481,20,16,22267.02,4,3,5,12,Loyal Customers
C02482,198,14,12974.23,1,2,2,5,At Risk
C02483,21,17,17400.17,4,4,4,12,Loyal Customers
C02484,81,12,13739.69,2,1,2,5,At Risk
C02485,79,15,8812.07,2,3,1,6,At Risk
C02486,53,19,20574.83,2,5,5,12,Loyal Customers
C02487,21,14,16800.600000000002,4,2,3,9,Potential Loyalists
C02488,66,16,21989.94,2,3,5,10,Loyal Customers
C02489,211,16,14510.630000000001,1,3,3,7,Potential Loyalists
C02490,99,16,16207.15,1,3,3,7,Potential Loyalists
C02491,110,14,15624.050000000001,1,2,3,6,At Risk
C02492,17,11,8770.22,4,1,1,6,At Risk
C02493,86,16,9901.869999999999,2,3,1,6,At Risk
C02494,14,8,8868.529999999999,4,1,1,6,At Risk
C02495,11,18,14947.210000000001,5,4,3,12,Loyal Customers
C02496,79,11,9272.82,2,1,1,4,Hibernating
C02497,15,19,20261.0,4,5,4,13,Champions
C02498,24,13,13905.66,4,2,2,8,Potential Loyalists
C02499,55,14,9493.22,2,2,1,5,At Risk
C02500,35,15,13790.34,3,3,2,8,Potential Loyalists
C02501,45,13,11817.800000000001,3,2,2,7,Potential Loyalists
C02502,169,8,10152.97,1,1,1,3,Hibernating
C02503,2,24,26112.21,5,5,5,15,Champions
C02504,68,14,16885.17,2,2,3,7,Potential Loyalists
C02505,34,18,23034.77,3,4,5,12,Loyal Customers
C02506,12,15,13790.9,4,3,2,9,Potential Loyalists
C02507,16,9,8901.02,4,1,1,6,At Risk
C02508,18,10,11617.16,4,1,2,7,Potential Loyalists
C02509,47,13,12119.84,3,2,2,7,Potential Loyalists
C02510,238,12,12146.43,1,1,2,4,Hibernating
C02511,25,13,25148.61,4,2,5,11,Loyal Customers
C02512,16,11,13496.04,4,1,2,7,Potential Loyalists
C02513,21,16,19323.76,4,3,4,11,Loyal Customers
C02514,66,14,12013.74,2,2,2,6,At Risk
C02515,182,4,2570.83,1,1,1,3,Hibernating
C02516,80,16,14875.05,2,3,3,8,Potential Loyalists
C02517,26,12,18567.34,3,1,4,8,Potential Loyalists
C02518,62,15,8260.42,2,3,1,6,At Risk
C02519,43,12,11667.63,3,1,2,6,At Risk
C02520,49,17,12953.83,2,4,2,8,Potential Loyalists
C02521,17,13,10892.55,4,2,1,7,Potential Loyalists
C02522,14,14,11768.91,4,2,2,8,Potential Loyalists
C02523,132,16,16883.27,1,3,3,7,Potential Loyalists
C02524,11,16,13903.76,5,3,2,10,Loyal Customers
C02525,8,18,17936.88,5,4,4,13,Champions
C02526,58,13,20976.05,2,2,5,9,Potential Loyalists
C02527,18,10,11083.25,4,1,1,6,At Risk
C02528,21,14,17696.83,4,2,4,10,Loyal Customers
C02529,108,12,10094.140000000001,1,1,1,3,Hibernating
C02530,12,14,12267.32,4,2,2,8,Potential Loyalists
C02531,48,12,10485.67,2,1,1,4,Hibernating
C02532,67,14,14277.38,2,2,2,6,At Risk
C02533,56,18,22941.23,2,4,5,11,Loyal Customers
C02534,7,27,28460.74,5,5,5,15,Champions
C02535,21,17,11586.53,4,4,2,10,Loyal Customers
C02536,63,18,17628.63,2,4,4,10,Loyal Customers
C02537,56,11,11037.58,2,1,1,4,Hibernating
C02538,54,13,16722.36,2,2,3,7,Potential Loyalists
C02539,9,20,13024.07,5,5,2,12,Loyal Customers
C02540,10,20,21327.28,5,5,5,15,Champions
C02541,13,14,16152.560000000001,4,2,3,9,Potential Loyalists
C02542,24,19,20946.08,4,5,5,14,Champions
C02543,8,19,15990.63,5,5,3,13,Champions
C02544,112,13,10330.98,1,2,1,4,Hibernating
C02545,21,21,27407.81,4,5,5,14,Champions
C02546,10,18,12284.34,5,4,2,11,Loyal Customers
C02547,16,16,19326.68,4,3,4,11,Loyal Customers
C02548,22,18,18543.16,4,4,4,12,Loyal Customers
C02549,4,20,20507.69,5,5,5,15,Champions
C02550,85,19,29164.77,2,5,5,12,Loyal Customers
C02551,111,14,10465.64,1,2,1,4,Hibernating
C02552,5,13,10009.67,5,2,1,8,Potential Loyalists
C02553,12,17,17963.48,4,4,4,12,Loyal Customers
C02554,9,10,9738.85,5,1,1,7,Potential Loyalists
C02555,22,16,19836.21,4,3,4,11,Loyal Customers
C02556,75,17,22561.88,2,4,5,11,Loyal Customers
C02557,27,14,10886.6,3,2,1,6,At Risk
C02558,151,13,14093.15,1,2,2,5,At Risk
C02559,14,22,18606.190000000002,4,5,4,13,Champions
C02560,57,25,28859.41,2,5,5,12,Loyal Customers
C02561,33,20,17075.1,3,5,4,12,Loyal Customers
C02562,7,18,14474.9,5,4,3,12,Loyal Customers
C02563,98,13,9374.21,1,2,1,4,Hibernating
C02564,58,15,19634.79,2,3,4,9,Potential Loyalists
C02565,44,14,17816.19,3,2,4,9,Potential Loyalists
C02566,18,18,18382.55,4,4,4,12,Loyal Customers
C02567,34,17,14840.42,3,4,3,10,Loyal Customers
C02568,156,10,12305.07,1,1,2,4,Hibernating
C02569,7,20,22055.12,5,5,5,15,Champions
C02570,28,12,20668.1,3,1,5,9,Potential Loyalists
C02571,1,15,16401.13,5,3,3,11,Loyal Customers
C02572,47,8,10944.02,3,1,1,5,At Risk
C02573,214,12,13761.14,1,1,2,4,Hibernating
C02574,81,20,26142.14,2,5,5,12,Loyal Customers
C02575,214,10,12926.050000000001,1,1,2,4,Hibernating
C02576,42,11,8548.28,3,1,1,5,At Risk
C02577,4,9,9755.49,5,1,1,7,Potential Loyalists
C02578,33,23,21183.0,3,5,5,13,Champions
C02579,21,24,23388.69,4,5,5,14,Champions
C02580,63,10,10772.12,2,1,1,4,Hibernating
C02581,2,16,17652.07,5,3,4,12,Loyal Customers
C02582,19,11,21526.46,4,1,5,10,Loyal Customers
C02583,53,13,19019.0,2,2,4,8,Potential Loyalists
C02584,20,30,23194.17,4,5,5,14,Champions
C02585,47,12,9411.95,3,1,1,5,At Risk
C02586,19,19,21583.81,4,5,5,14,Champions
C02587,36,28,29699.43,3,5,5,13,Champions
C02588,13,9,14740.7,4,1,3,8,Potential Loyalists
C02589,12,15,22854.21,4,3,5,12,Loyal Customers
C02590,103,13,14019.13,1,2,2,5,At Risk
C02591,2,13,10556.49,5,2,1,8,Potential Loyalists
C02592,45,20,19465.0,3,5,4,12,Loyal Customers
C02593,33,9,7754.72,3,1,1,5,At Risk
C02594,108,19,17766.38,1,5,4,10,Loyal Customers
C02595,34,15,13599.13,3,3,2,8,Potential Loyalists
C02596,41,14,18083.63,3,2,4,9,Potential Loyalists
C02597,6,21,20793.48,5,5,5,15,Champions
C02598,36,16,13120.49,3,3,2,8,Potential Loyalists
C02599,61,16,15974.3,2,3,3,8,Potential Loyalists
C02600,6,19,22692.93,5,5,5,15,Champions
C02601,18,11,11521.56,4,1,1,6,At Risk
C02602,45,15,16381.75,3,3,3,9,Potential Loyalists
C02603,59,7,3289.22,2,1,1,4,Hibernating
C02604,21,23,20779.48,4,5,5,14,Champions
C02605,54,15,22465.05,2,3,5,10,Loyal Customers
C02606,32,13,10637.789999999999,3,2,1,6,At Risk
C02607,25,14,14950.599999999999,4,2,3,9,Potential Loyalists
C02608,29,6,6582.09,3,1,1,5,At Risk
C02609,20,17,15010.02,4,4,3,11,Loyal Customers
C02610,38,16,21098.71,3,3,5,11,Loyal Customers
C02611,45,19,22045.98,3,5,5,13,Champions
C02612,13,11,13442.64,4,1,2,7,Potential Loyalists
C02613,100,17,18408.62,1,4,4,9,Potential Loyalists
C02614,14,20,17698.920000000002,4,5,4,13,Champions
C02615,29,16,15318.81,3,3,3,9,Potential Loyalists
C02616,122,13,10796.789999999999,1,2,1,4,Hibernating
C02617,3,13,11379.92,5,2,1,8,Potential Loyalists
C02618,7,17,16025.699999999999,5,4,3,12,Loyal Customers
C02619,59,18,17216.86,2,4,4,10,Loyal Customers
C02620,11,18,21433.78,5,4,5,14,Champions
C02621,15,12,13733.11,4,1,2,7,Potential Loyalists
C02622,27,14,16809.21,3,2,3,8,Potential Loyalists
C02623,31,6,6784.98,3,1,1,5,At Risk
C02624,64,14,18813.23,2,2,4,8,Potential Loyalists
C02625,233,17,20054.379999999997,1,4,4,9,Potential Loyalists
C02626,23,12,9097.71,4,1,1,6,At Risk
C02627,82,16,13806.24,2,3,2,7,Potential Loyalists
C02628,4,9,8764.81,5,1,1,7,Potential Loyalists
C02629,127,14,9909.33,1,2,1,4,Hibernating
C02630,6,13,9631.18,5,2,1,8,Potential Loyalists
C02631,11,14,13119.86,5,2,2,9,Potential Loyalists
C02632,15,16,17518.87,4,3,4,11,Loyal Customers
C02633,4,12,13033.67,5,1,2,8,Potential Loyalists
C02634,30,19,25715.94,3,5,5,13,Champions
C02635,20,10,8784.99,4,1,1,6,At Risk
C02636,1,19,29508.72,5,5,5,15,Champions
C02637,76,17,22199.84,2,4,5,11,Loyal Customers
C02638,73,16,17277.51,2,3,4,9,Potential Loyalists
C02639,54,23,25721.7,2,5,5,12,Loyal Customers
C02640,58,18,22234.38,2,4,5,11,Loyal Customers
C02641,9,21,25724.149999999998,5,5,5,15,Champions
C02642,131,14,16350.32,1,2,3,6,At Risk
C02643,80,16,23972.989999999998,2,3,5,10,Loyal Customers
C02644,18,18,20425.5,4,4,5,13,Champions
C02645,335,13,14306.65,1,2,2,5,At Risk
C02646,89,18,20347.3,2,4,4,10,Loyal Customers
C02647,13,14,14632.33,4,2,3,9,Potential Loyalists
C02648,267,15,13387.88,1,3,2,6,At Risk
C02649,113,17,17513.579999999998,1,4,4,9,Potential Loyalists
C02650,48,9,8273.97,2,1,1,4,Hibernating
C02651,12,15,11686.34,4,3,2,9,Potential Loyalists
C02652,22,16,16484.04,4,3,3,10,Loyal Customers
C02653,53,18,15610.119999999999,2,4,3,9,Potential Loyalists
