customer_id,churn_probability,churn_risk_label,segment
C03168,0.0,,Potential Loyalists
C03169,1.0,High Risk,Loyal Customers
C03170,0.0,,Potential Loyalists
C03171,0.0,,Champions
C03172,0.0,,Potential Loyalists
C03173,0.0,,Potential Loyalists
C03174,0.0,,Potential Loyalists
C03175,1.0,High Risk,Hibernating
C03176,1.0,High Risk,Hibernating
C03177,0.0,,Potential Loyalists
C03178,0.0,,Potential Loyalists
C03179,0.0,,Loyal Customers
C03180,0.0,,At Risk
C03181,0.0,,Champions
C03182,1.0,High Risk,Loyal Customers
C03183,1.0,High Risk,At Risk
C03184,0.0,,Champions
C03185,0.0,,Potential Loyalists
C03186,0.0,,Loyal Customers
C03187,0.9995732355505657,High Risk,Potential Loyalists
C03188,0.0,,Potential Loyalists
C03189,1.0,High Risk,At Risk
C03190,1.0,High Risk,Potential Loyalists
C03191,0.0,,Potential Loyalists
C03192,0.0,,Loyal Customers
C03193,0.0,,Champions
C03194,0.0,,Champions
C03195,0.0,,Loyal Customers
C03196,0.0,,Champions
C03197,0.0017526787666739551,Low Risk,Hibernating
C03198,0.0,,Loyal Customers
C03199,0.0,,Loyal Customers
C03200,0.0,,Potential Loyalists
C03201,0.0,,Loyal Customers
C03202,0.0,,Potential Loyalists
C03203,0.0,,Loyal Customers
C03204,0.0,,Potential Loyalists
C03205,1.0,High Risk,At Risk
C03206,0.0,,Champions
C03207,0.0,,Loyal Customers
C03208,0.0,,Loyal Customers
C03209,0.0,,Potential Loyalists
C03210,0.0,,Champions
C03211,0.0,,At Risk
C03212,0.0,,Champions
C03213,0.0,,Loyal Customers
C03214,1.0,High Risk,Hibernating
C03215,0.0,,At Risk
C03216,0.0,,At Risk
C03217,1.0,High Risk,Hibernating
C03218,0.0,,At Risk
C03219,0.0,,Potential Loyalists
C03220,1.0,High Risk,Hibernating
C03221,0.0,,Champions
C03222,0.0,,At Risk
C03223,0.0,,Champions
C03224,0.0,,Potential Loyalists
C03225,0.0,,Loyal Customers
C03226,0.0,,Potential Loyalists
C03227,0.0,,Loyal Customers
C03228,0.0,,Loyal Customers
C03229,1.0,High Risk,Hibernating
C03230,0.9950235036038859,High Risk,Hibernating
C03231,0.998165386210989,High Risk,At Risk
C03232,0.0,,At Risk
C03233,0.0,,Hibernating
C03234,1.0,High Risk,Hibernating
C03235,0.0,,Potential Loyalists
C03236,0.0,,At Risk
C03237,0.0,,Potential Loyalists
C03238,0.0,,Potential Loyalists
C03239,0.0,,Loyal Customers
C03240,0.0,,At Risk
C03241,1.0,High Risk,At Risk
C03242,0.9946179525851113,High Risk,Potential Loyalists
C03243,1.0,High Risk,Loyal Customers
C03244,0.0,,Loyal Customers
C03245,0.0,,Potential Loyalists
C03246,0.0,,Hibernating
C03247,0.0,,At Risk
C03248,1.0,High Risk,Loyal Customers
C03249,0.0,,Potential Loyalists
C03250,1.0,High Risk,Hibernating
C03251,0.0,,Loyal Customers
C03252,0.0,,Potential Loyalists
C03253,0.0,,Loyal Customers
C03254,0.00461795258511125,Low Risk,Potential Loyalists
C03255,0.0,,Potential Loyalists
C03256,0.0,,Loyal Customers
C03257,0.0,,Potential Loyalists
C03258,0.0050235036038859295,Low Risk,Hibernating
C03259,0.0,,Hibernating
C03260,0.0,,Potential Loyalists
C03261,0.0,,Loyal Customers
C03262,0.0,,At Risk
C03263,1.0,High Risk,Hibernating
C03264,0.0,,Loyal Customers
C03265,0.0,,Loyal Customers
C03266,0.0,,Champions
C03267,0.0,,Potential Loyalists
C03268,0.0,,Champions
C03269,1.0,High Risk,At Risk
C03270,0.0,,Potential Loyalists
C03271,0.0,,At Risk
C03272,0.0,,Champions
C03273,0.0,,Potential Loyalists
C03274,0.0,,Loyal Customers
C03275,0.0,,Potential Loyalists
C03276,1.0,High Risk,Hibernating
C03277,1.0,High Risk,Hibernating
C03278,0.0,,Potential Loyalists
C03279,0.0,,Loyal Customers
C03280,0.0,,Champions
C03281,0.0,,Potential Loyalists
C03282,0.0,,Potential Loyalists
C03283,1.0,High Risk,Hibernating
C03284,0.0,,Potential Loyalists
C03285,0.0,,At Risk
C03286,0.0,,Champions
C03287,0.0,,Loyal Customers
C03288,0.009573235550565554,Low Risk,Potential Loyalists
C03289,0.0,,Loyal Customers
C03290,0.0,,Champions
C03291,1.0,High Risk,Potential Loyalists
C03292,0.0,,Champions
C03293,0.0,,Potential Loyalists
C03294,0.0,,Loyal Customers
C03295,0.0,,Champions
C03296,0.0,,Champions
C03297,0.0,,Potential Loyalists
C03298,0.0,,Potential Loyalists
C03299,0.0,,At Risk
C03300,0.0,,Potential Loyalists
C03301,0.0,,Champions
C03302,0.0,,Potential Loyalists
C03303,0.0,,Loyal Customers
C03304,0.0,,Loyal Customers
C03305,1.0,High Risk,Hibernating
C03306,0.0,,At Risk
C03307,0.0,,Potential Loyalists
C03308,1.0,High Risk,At Risk
C03309,0.0,,Loyal Customers
C03310,0.0,,Champions
C03311,0.0,,Hibernating
C03312,0.0,,At Risk
C03313,0.0,,Loyal Customers
C03314,1.0,High Risk,Loyal Customers
C03315,1.0,High Risk,Potential Loyalists
C03316,1.0,High Risk,Loyal Customers
C03317,0.0,,Loyal Customers
C03318,1.0,High Risk,At Risk
C03319,0.0,,At Risk
C03320,0.0,,Potential Loyalists
C03321,0.0,,Potential Loyalists
C03322,0.0,,Potential Loyalists
C03323,0.0,,Loyal Customers
C03324,0.0,,Potential Loyalists
C03325,0.008165386210988978,Low Risk,Potential Loyalists
C03326,0.0,,Potential Loyalists
C03327,0.0,,Potential Loyalists
C03328,1.0,High Risk,At Risk
C03329,0.0,,At Risk
C03330,0.0,,Champions
C03331,0.0,,Champions
C03332,0.0,,Potential Loyalists
C03333,1.0,High Risk,At Risk
C03334,0.0,,Potential Loyalists
C03335,0.0,,Loyal Customers
C03336,0.0,,Potential Loyalists
C03337,0.0,,Loyal Customers
C03338,0.0,,Champions
C03339,0.0,,Loyal Customers
C03340,0.0,,Potential Loyalists
C03341,0.0,,Potential Loyalists
C03342,0.0,,Champions
C03343,0.0,,Potential Loyalists
C03344,0.0,,Champions
C03345,0.0,,Loyal Customers
C03346,0.0,,Potential Loyalists
C03347,0.0,,Loyal Customers
C03348,0.0,,Champions
C03349,0.0,,Potential Loyalists
C03350,0.0,,Potential Loyalists
C03351,0.998165386210989,High Risk,At Risk
C03352,1.0,High Risk,Potential Loyalists
C03353,0.9995732355505657,High Risk,Potential Loyalists
C03354,0.0,,Champions
C03355,0.0,,Loyal Customers
C03356,0.0,,Champions
C03357,0.0,,Champions
C03358,0.0,,Potential Loyalists
C03359,1.0,High Risk,Hibernating
C03360,0.0,,Loyal Customers
C03361,0.0,,Potential Loyalists
C03362,0.0,,Potential Loyalists
C03363,0.9795732355505656,High Risk,Potential Loyalists
C03364,0.0,,Champions
C03365,0.0,,Potential Loyalists
C03366,1.0,High Risk,Potential Loyalists
C03367,0.0,,Champions
C03368,0.0,,Potential Loyalists
C03369,0.0,,Potential Loyalists
C03370,0.0,,Champions
C03371,0.0,,Potential Loyalists
C03372,0.0,,Potential Loyalists
C03373,0.0,,Champions
C03374,0.0,,Potential Loyalists
C03375,0.9764583153472043,High Risk,At Risk
C03376,0.0,,Potential Loyalists
C03377,0.0,,Champions
C03378,0.0,,Loyal Customers
C03379,0.99742542153048,High Risk,Hibernating
C03380,0.0,,Potential Loyalists
C03381,1.0,High Risk,Loyal Customers
C03382,0.0,,Loyal Customers
C03383,0.0,,Champions
C03384,0.0,,Champions
C03385,0.0,,Potential Loyalists
C03386,0.006458315347204238,Low Risk,Potential Loyalists
C03387,1.0,High Risk,At Risk
C03388,0.0,,Potential Loyalists
C03389,0.0,,Potential Loyalists
C03390,0.0,,Potential Loyalists
C03391,0.0,,Potential Loyalists
C03392,0.0,,Loyal Customers
C03393,0.0,,Loyal Customers
C03394,1.0,High Risk,At Risk
C03395,0.0,,Potential Loyalists
C03396,0.99,High Risk,Potential Loyalists
C03397,1.0,High Risk,At Risk
C03398,0.0,,Loyal Customers
C03399,1.0,High Risk,Hibernating
C03400,1.0,High Risk,Loyal Customers
C03401,0.0,,Champions
C03402,0.007425421530479895,Low Risk,Hibernating
C03403,0.0,,Champions
C03404,0.0,,Potential Loyalists
C03405,0.0,,Potential Loyalists
C03406,0.0,,Loyal Customers
C03407,0.0,,At Risk
C03408,0.0,,Potential Loyalists
C03409,0.0,,Loyal Customers
C03410,0.0,,Champions
C03411,0.0,,Loyal Customers
C03412,1.0,High Risk,At Risk
C03413,0.9995732355505657,High Risk,Potential Loyalists
C03414,0.0,,Champions
C03415,0.0,,At Risk
C03416,0.0,,Hibernating
C03417,0.0,,Loyal Customers
C03418,0.0,,Loyal Customers
C03419,0.0,,Champions
C03420,0.0,,Loyal Customers
C03421,0.0,,Hibernating
C03422,0.998165386210989,High Risk,Potential Loyalists
C03423,0.9995732355505657,High Risk,Potential Loyalists
C03424,0.00461795258511125,Low Risk,Potential Loyalists
C03425,1.0,High Risk,At Risk
C03426,1.0,High Risk,Hibernating
C03427,1.0,High Risk,At Risk
C03428,0.0,,Potential Loyalists
C03429,0.0,,Potential Loyalists
C03430,1.0,High Risk,Potential Loyalists
C03431,1.0,High Risk,Loyal Customers
C03432,0.0,,Loyal Customers
C03433,0.0,,Champions
C03434,0.0,,Potential Loyalists
C03435,0.0,,Champions
C03436,0.0,,Champions
C03437,1.0,High Risk,Hibernating
C03438,0.0,,Champions
C03439,1.0,High Risk,Potential Loyalists
C03440,1.0,High Risk,Hibernating
C03441,0.0,,Potential Loyalists
C03442,0.0,,At Risk
C03443,0.0,,Champions
C03444,0.0,,Loyal Customers
C03445,0.0,,Loyal Customers
C03446,0.0,,At Risk
C03447,0.0,,Potential Loyalists
C03448,0.0,,At Risk
C03449,0.008165386210988978,Low Risk,Potential Loyalists
C03450,0.0,,Potential Loyalists
C03451,0.0,,Potential Loyalists
C03452,0.0,,At Risk
C03453,0.0,,Potential Loyalists
C03454,1.0,High Risk,At Risk
C03455,1.0,High Risk,Hibernating
C03456,0.0,,Loyal Customers
C03457,0.0,,At Risk
C03458,0.0,,Hibernating
C03459,0.0,,Loyal Customers
C03460,0.0,,Champions
C03461,0.0,,Champions
C03462,0.998165386210989,High Risk,At Risk
C03463,0.0,,Potential Loyalists
C03464,0.0,,Potential Loyalists
C03465,0.0,,Champions
C03466,0.0,,At Risk
C03467,0.0,,At Risk
C03468,0.0,,At Risk
C03469,0.006458315347204238,Low Risk,Potential Loyalists
C03470,0.0,,Potential Loyalists
C03471,0.0,,At Risk
C03472,0.0,,Loyal Customers
C03473,0.0,,Loyal Customers
C03474,0.0,,Potential Loyalists
C03475,0.0,,Potential Loyalists
C03476,0.0,,Potential Loyalists
C03477,0.0,,Potential Loyalists
C03478,0.0,,At Risk
C03479,0.0,,Hibernating
C03480,1.0,High Risk,Hibernating
C03481,0.0,,Champions
C03482,1.0,High Risk,Hibernating
C03483,0.0,,Champions
C03484,0.0,,At Risk
C03485,0.0,,At Risk
C03486,1.0,High Risk,At Risk
C03487,0.0,,Potential Loyalists
C03488,0.00461795258511125,Low Risk,Potential Loyalists
C03489,1.0,High Risk,Potential Loyalists
C03490,1.0,High Risk,At Risk
C03491,0.0,,Champions
C03492,0.0,,Potential Loyalists
C03493,0.0,,At Risk
C03494,0.0,,Loyal Customers
C03495,0.0,,Loyal Customers
C03496,0.0,,Potential Loyalists
C03497,0.004551606644266718,Low Risk,Hibernating
C03498,1.0,High Risk,Hibernating
C03499,0.0,,Loyal Customers
C03500,1.0,High Risk,Hibernating
C03501,1.0,High Risk,Loyal Customers
C03502,0.0,,Loyal Customers
C03503,0.0,,Potential Loyalists
C03504,0.0,,At Risk
C03505,0.0,,At Risk
C03506,0.0,,Champions
C03507,0.0,,At Risk
C03508,0.0,,At Risk
C03509,0.0,,Potential Loyalists
C03510,0.0,,Loyal Customers
C03511,0.0017526787666739551,Low Risk,Hibernating
C03512,0.0,,Hibernating
C03513,0.0,,Loyal Customers
C03514,0.0,,Loyal Customers
C03515,0.0,,Champions
C03516,0.0,,Champions
C03517,0.0,,Loyal Customers
C03518,0.0,,Potential Loyalists
C03519,0.0,,Potential Loyalists
C03520,0.0,,At Risk
C03521,0.0,,Champions
C03522,0.9946179525851113,High Risk,Potential Loyalists
C03523,1.0,High Risk,Potential Loyalists
C03524,0.0,,Loyal Customers
C03525,0.0,,Potential Loyalists
C03526,0.998165386210989,High Risk,At Risk
C03527,0.0,,Loyal Customers
C03528,0.998165386210989,High Risk,At Risk
C03529,0.0,,Potential Loyalists
C03530,0.0,,Potential Loyalists
C03531,0.0,,Champions
C03532,0.0,,Loyal Customers
C03533,0.0,,Potential Loyalists
C03534,0.0,,Champions
C03535,0.0,,Potential Loyalists
C03536,0.0,,Loyal Customers
C03537,0.0,,Champions
C03538,0.0,,Loyal Customers
C03539,0.0,,Potential Loyalists
C03540,0.0,,Loyal Customers
C03541,0.0,,Potential Loyalists
C03542,0.0,,Potential Loyalists
C03543,0.0,,At Risk
C03544,0.008165386210988978,Low Risk,Potential Loyalists
C03545,0.0,,At Risk
C03546,0.008165386210988978,Low Risk,Potential Loyalists
C03547,0.0,,Champions
C03548,0.0,,At Risk
C03549,0.0,,Potential Loyalists
C03550,0.0,,Loyal Customers
C03551,0.0,,Loyal Customers
C03552,0.0,,Potential Loyalists
C03553,0.0,,Loyal Customers
C03554,0.0,,At Risk
C03555,1.0,High Risk,Hibernating
C03556,1.0,High Risk,At Risk
C03557,1.0,High Risk,Potential Loyalists
C03558,0.0,,Loyal Customers
C03559,1.0,High Risk,Hibernating
C03560,0.0,,Loyal Customers
C03561,0.998165386210989,High Risk,At Risk
C03562,0.0,,Champions
C03563,0.0,,At Risk
C03564,0.0,,Potential Loyalists
C03565,0.0,,At Risk
C03566,0.0,,Hibernating
C03567,0.0,,Loyal Customers
C03568,1.0,High Risk,Hibernating
C03569,0.0,,Potential Loyalists
C03570,0.0,,Potential Loyalists
C03571,1.0,High Risk,At Risk
C03572,1.0,High Risk,Potential Loyalists
C03573,0.0,,Potential Loyalists
C03574,0.0,,Loyal Customers
C03575,0.0,,Loyal Customers
C03576,0.0,,Loyal Customers
C03577,0.0,,Potential Loyalists
C03578,0.0,,At Risk
C03579,0.9995732355505657,High Risk,Potential Loyalists
C03580,1.0,High Risk,At Risk
C03581,0.9995732355505657,High Risk,Potential Loyalists
C03582,1.0,High Risk,Potential Loyalists
C03583,0.0,,Potential Loyalists
C03584,0.0,,Champions
C03585,0.0,,Loyal Customers
C03586,0.0,,Potential Loyalists
C03587,1.0,High Risk,Loyal Customers
C03588,0.0,,Loyal Customers
C03589,0.011977028174746614,Low Risk,Hibernating
C03590,0.0,,Loyal Customers
C03591,0.0,,Champions
C03592,0.0,,Champions
C03593,0.0,,Champions
C03594,0.0,,Potential Loyalists
C03595,1.0,High Risk,At Risk
C03596,0.0,,Potential Loyalists
C03597,0.0,,Potential Loyalists
C03598,0.0,,Champions
C03599,0.0,,Potential Loyalists
C03600,0.0,,Potential Loyalists
C03601,0.0,,Loyal Customers
C03602,0.0,,Loyal Customers
C03603,0.0,,Potential Loyalists
C03604,0.0,,Champions
C03605,0.00461795258511125,Low Risk,Potential Loyalists
C03606,0.0,,Champions
C03607,0.0,,Potential Loyalists
C03608,0.0,,Champions
C03609,0.0,,Loyal Customers
C03610,0.0,,Potential Loyalists
C03611,0.0,,Loyal Customers
C03612,0.0,,Champions
C03613,0.0,,Loyal Customers
C03614,1.0,High Risk,At Risk
C03615,0.0,,Potential Loyalists
C03616,0.0,,At Risk
C03617,1.0,High Risk,Hibernating
C03618,0.0,,Loyal Customers
C03619,0.0,,At Risk
C03620,0.0,,Potential Loyalists
C03621,0.0,,Potential Loyalists
C03622,0.0,,Champions
C03623,0.998165386210989,High Risk,Potential Loyalists
C03624,0.0,,Potential Loyalists
C03625,0.0,,Loyal Customers
C03626,0.0,,At Risk
C03627,1.0,High Risk,At Risk
C03628,1.0,High Risk,At Risk
C03629,0.0,,Potential Loyalists
C03630,1.0,High Risk,At Risk
C03631,0.0,,Loyal Customers
C03632,0.0,,Loyal Customers
C03633,0.0,,Potential Loyalists
C03634,0.0,,Champions
C03635,0.0,,Potential Loyalists
C03636,0.0,,Potential Loyalists
C03637,0.0,,Champions
C03638,0.0,,Loyal Customers
C03639,0.0,,Loyal Customers
C03640,0.00461795258511125,Low Risk,Potential Loyalists
C03641,0.0,,Potential Loyalists
C03642,0.0,,Potential Loyalists
C03643,0.0,,At Risk
C03644,0.0,,Potential Loyalists
C03645,0.0,,Potential Loyalists
C03646,0.0,,Champions
C03647,0.0,,Potential Loyalists
C03648,0.0,,Champions
C03649,0.0,,Loyal Customers
C03650,1.0,High Risk,At Risk
C03651,0.0,,Loyal Customers
C03652,0.0,,At Risk
C03653,0.0,,At Risk
C03654,0.0,,Potential Loyalists
C03655,0.0,,Loyal Customers
C03656,0.0,,Champions
C03657,1.0,High Risk,Hibernating
C03658,0.0,,Loyal Customers
C03659,0.0,,Potential Loyalists
C03660,0.0,,Potential Loyalists
C03661,0.0,,Potential Loyalists
C03662,1.0,High Risk,Hibernating
C03663,1.0,High Risk,Hibernating
C03664,0.008165386210988978,Low Risk,At Risk
C03665,0.0,,At Risk
C03666,0.0,,Champions
C03667,1.0,High Risk,At Risk
C03668,0.0,,At Risk
C03669,0.998165386210989,High Risk,At Risk
C03670,0.0,,Loyal Customers
C03671,0.0,,Potential Loyalists
C03672,0.998165386210989,High Risk,At Risk
C03673,0.0,,Loyal Customers
C03674,1.0,High Risk,Potential Loyalists
C03675,0.0,,Hibernating
C03676,0.0,,Loyal Customers
C03677,1.0,High Risk,Hibernating
C03678,0.0050235036038859295,Low Risk,Hibernating
C03679,0.9964583153472043,High Risk,Potential Loyalists
C03680,1.0,High Risk,At Risk
C03681,1.0,High Risk,Potential Loyalists
C03682,1.0,High Risk,Potential Loyalists
C03683,1.0,High Risk,Hibernating
C03684,0.0,,At Risk
C03685,0.0,,Champions
C03686,1.0,High Risk,Hibernating
C03687,0.0,,Loyal Customers
C03688,0.0,,Potential Loyalists
C03689,0.0,,Potential Loyalists
C03690,0.9946179525851113,High Risk,Potential Loyalists
C03691,0.0,,Potential Loyalists
C03692,0.0,,Potential Loyalists
C03693,1.0,High Risk,Hibernating
C03694,0.0,,Loyal Customers
C03695,0.0,,Loyal Customers
C03696,1.0,High Risk,Hibernating
C03697,0.0,,Champions
C03698,0.0,,Potential Loyalists
C03699,0.0,,Loyal Customers
C03700,0.0,,Potential Loyalists
C03701,0.0,,Champions
C03702,1.0,High Risk,At Risk
C03703,0.0,,Loyal Customers
C03704,0.0,,Loyal Customers
C03705,0.0,,Potential Loyalists
C03706,0.0,,Potential Loyalists
C03707,1.0,High Risk,Hibernating
C03708,0.0,,Loyal Customers
C03709,0.0,,Loyal Customers
C03710,0.0,,At Risk
C03711,0.998165386210989,High Risk,At Risk
C03712,1.0,High Risk,Hibernating
C03713,0.998165386210989,High Risk,At Risk
C03714,0.0,,Loyal Customers
C03715,0.0,,Champions
C03716,0.0,,Loyal Customers
C03717,0.0,,Potential Loyalists
C03718,0.0,,Potential Loyalists
C03719,0.0,,Champions
C03720,0.0,,Loyal Customers
C03721,0.0,,Potential Loyalists
C03722,1.0,High Risk,Potential Loyalists
C03723,0.0,,At Risk
C03724,0.998165386210989,High Risk,At Risk
C03725,1.0,High Risk,Potential Loyalists
C03726,0.004551606644266718,Low Risk,Hibernating
C03727,0.0,,At Risk
C03728,1.0,High Risk,Hibernating
C03729,0.0,,Potential Loyalists
C03730,1.0,High Risk,At Risk
C03731,0.009575110248152647,Low Risk,Hibernating
C03732,0.0,,Loyal Customers
C03733,0.0,,Potential Loyalists
C03734,0.0,,Loyal Customers
C03735,0.0,,At Risk
C03736,0.0,,Loyal Customers
C03737,0.0,,Champions
C03738,0.0,,At Risk
C03739,0.0,,Potential Loyalists
C03740,0.0,,Loyal Customers
C03741,0.0,,At Risk
C03742,0.0,,Loyal Customers
C03743,0.0,,Potential Loyalists
C03744,0.0,,Potential Loyalists
C03745,0.0,,Potential Loyalists
C03746,0.0,,Potential Loyalists
C03747,0.0,,Hibernating
C03748,0.0,,Potential Loyalists
C03749,0.0,,Potential Loyalists
C03750,0.0,,Champions
C03751,1.0,High Risk,Loyal Customers
C03752,1.0,High Risk,Potential Loyalists
C03753,1.0,High Risk,At Risk
C03754,0.0,,At Risk
C03755,0.0,,Loyal Customers
C03756,1.0,High Risk,At Risk
C03757,1.0,High Risk,Potential Loyalists
C03758,0.0,,Loyal Customers
C03759,1.0,High Risk,Loyal Customers
C03760,0.0,,Potential Loyalists
C03761,0.0,,Loyal Customers
C03762,0.0,,Loyal Customers
C03763,0.0,,Champions
C03764,0.0,,Loyal Customers
C03765,0.0,,Champions
C03766,1.0,High Risk,Hibernating
C03767,0.998165386210989,High Risk,At Risk
C03768,0.0,,Loyal Customers
C03769,0.0,,At Risk
C03770,0.0017526787666739551,Low Risk,Hibernating
C03771,0.0,,Champions
C03772,0.0,,Champions
C03773,0.0,,Loyal Customers
C03774,0.0,,Potential Loyalists
C03775,0.0,,Loyal Customers
C03776,0.0,,Potential Loyalists
C03777,0.0,,At Risk
C03778,0.0,,Potential Loyalists
C03779,0.0,,Loyal Customers
C03780,0.0,,Loyal Customers
C03781,0.0,,Loyal Customers
C03782,0.0,,At Risk
C03783,1.0,High Risk,At Risk
C03784,1.0,High Risk,Hibernating
C03785,1.0,High Risk,Hibernating
C03786,0.0,,Loyal Customers
C03787,0.009573235550565554,Low Risk,Potential Loyalists
C03788,0.0,,Champions
C03789,0.0,,Loyal Customers
C03790,0.0,,Loyal Customers
C03791,0.0,,At Risk
C03792,0.0,,At Risk
C03793,0.0,,Potential Loyalists
C03794,1.0,High Risk,Potential Loyalists
C03795,1.0,High Risk,Loyal Customers
C03796,0.0,,Champions
C03797,0.0,,Potential Loyalists
C03798,0.0,,Potential Loyalists
C03799,1.0,High Risk,At Risk
C03800,0.0,,Potential Loyalists
C03801,0.0,,Potential Loyalists
C03802,1.0,High Risk,At Risk
C03803,1.0,High Risk,Potential Loyalists
C03804,1.0,High Risk,Hibernating
C03805,1.0,High Risk,Potential Loyalists
C03806,0.0,,Loyal Customers
C03807,0.0,,Potential Loyalists
C03808,0.0,,Potential Loyalists
C03809,0.0,,Potential Loyalists
C03810,0.0,,At Risk
C03811,0.0,,Champions
C03812,0.0,,At Risk
C03813,0.0,,Champions
C03814,0.0,,Potential Loyalists
C03815,0.0,,Champions
C03816,0.0,,Potential Loyalists
C03817,0.0,,Loyal Customers
C03818,0.0,,Champions
C03819,0.0,,Loyal Customers
C03820,1.0,High Risk,At Risk
C03821,0.0,,Potential Loyalists
C03822,1.0,High Risk,At Risk
C03823,1.0,High Risk,At Risk
C03824,0.0,,At Risk
C03825,0.0,,Loyal Customers
C03826,0.0,,Loyal Customers
C03827,0.0,,Champions
C03828,0.0,,At Risk
C03829,0.0,,Potential Loyalists
C03830,0.0,,Potential Loyalists
C03831,1.0,High Risk,Potential Loyalists
C03832,0.0,,At Risk
C03833,1.0,High Risk,Potential Loyalists
C03834,0.0,,Loyal Customers
C03835,0.0,,Loyal Customers
C03836,1.0,High Risk,Hibernating
C03837,0.0,,Potential Loyalists
C03838,0.0,,Potential Loyalists
C03839,0.0,,Champions
C03840,0.0,,Potential Loyalists
C03841,0.0,,Champions
C03842,0.0,,Potential Loyalists
C03843,0.0,,At Risk
C03844,0.0,,Potential Loyalists
C03845,0.0,,Champions
C03846,0.0,,Potential Loyalists
C03847,0.0,,Potential Loyalists
C03848,0.0,,Loyal Customers
C03849,0.0,,Potential Loyalists
C03850,1.0,High Risk,Potential Loyalists
C03851,0.0,,Potential Loyalists
C03852,0.0,,At Risk
C03853,0.0,,Potential Loyalists
C03854,0.0,,Loyal Customers
C03855,0.0,,At Risk
C03856,0.0,,Champions
C03857,0.0,,Loyal Customers
C03858,0.0,,Potential Loyalists
C03859,0.0,,Loyal Customers
C03860,0.0,,Potential Loyalists
C03861,0.0,,Potential Loyalists
C03862,0.0,,Loyal Customers
C03863,0.0,,Potential Loyalists
C03864,0.0,,Loyal Customers
C03865,0.0,,Loyal Customers
C03866,0.0,,Champions
